2ff2ae8cc8ff772526ab8b1a4278cd4591eb25b0,6ad223d,372515533,58283665,58283665,2021-09-24,Merge branch 'master' of github.com:xinhecuican/easy-capture
6ad223d8bf6e9132903f35bb8c373d5c5c24ef0e,d89684a,372515533,58283665,58283665,2021-09-24,text_layer完善，内存占用减小
aed08071481a631f48cbb2f163f0b56c51b2a09b,d89684a,372515533,58283665,19864447,2021-09-17,Update issue templates
d89684ad758a4e8c8bee8b75806ad57c844559a6,068f9bf,372515533,58283665,58283665,2021-09-17,若干修复
068f9bf24df92e5afe828126447ae369d21f8067,2ec2edc,372515533,58283665,58283665,2021-09-13,修复保存时保存图片边框的问题
2ec2edc272423268277090e5ea7d60826554cddd,c8e2496,372515533,58283665,58283665,2021-09-12,temp
c8e249613899fee61140db216ff08cd7ce892e08,2eabff6,372515533,58283665,58283665,2021-09-11,text_layer基本功能完成
2eabff60fb48e214f9c287ee470f2e70940c774d,e7dbe07,372515533,58283665,58283665,2021-09-11,"Merge branch 'master' of github.com:xinhecuican/easy-capture
begin"
e7dbe07ac62e7f56d6ee8cec01f79374700ed571,7e31d20,372515533,58283665,58283665,2021-09-11,paint_area 重构准备
7e31d20f658ce75a4af7cd25a7006ca226b1042d,0d3516c,372515533,58283665,58283665,2021-09-10,record重构尝试
bcb01edeb7a1ad54ba8f9abc85bd92dd91ea1ec1,a1ef563,372515533,58283665,19864447,2021-09-08,Update README.md
a1ef563213ce644ea0acb4129789420cca83c3d5,0d3516c,372515533,58283665,19864447,2021-09-01,Update README.md
0d3516cbb27408d51c49a06870aa7ed81bae2c68,baf8cb5,372515533,58283665,58283665,2021-08-31,"Merge branch 'master' of github.com:xinhecuican/easy-capture
temp"
baf8cb5d461777953129fccd1e6b8806a23057f2,0bd166c,372515533,58283665,58283665,2021-08-31,修复一些错误，更正开机自启（开机自启是默认目录会改变，导致相对路径出错）
0bd166c3e125cb06102b6414e24be36ef1600c7e,68ad530,372515533,58283665,58283665,2021-08-29,滚动截屏完成
2c83565e0573020f193d0586c261eaa24189d25b,e4916d1,372515533,58283665,19864447,2021-07-27,Update README.md
e4916d1a0eb08ee0a1e836f9edebad124a17febe,866c493,372515533,58283665,19864447,2021-07-26,"Merge pull request #1 from xinhecuican/add-license-1

Create LICENSE"
89e830d22af6cf60cb051146e589801c8a643889,866c493,372515533,58283665,19864447,2021-07-26,Create LICENSE
866c493ea8c3a2a7eeb4339ef6f89ede8beb6750,3a1c983,372515533,58283665,19864447,2021-07-24,Delete read.md
3a1c9839914d5be5177e6be9b9673e263e919486,8d71aa3,372515533,58283665,19864447,2021-07-24,Create README.md
8d71aa3737d235196ccb39faa72c968c34f1863c,68ad530,372515533,58283665,19864447,2021-07-24,"readme

readme"
68ad530d2a591a177230c211771a9ce20c925602,3c36e23,372515533,58283665,58283665,2021-07-23,更新完成
3c36e23a16f53ce93fcb2ad8e81a01bb69f235b0,172a154,372515533,58283665,58283665,2021-07-22,temp
172a1540c92f793ec50da1da8de30204af1c1667,2783bd5,372515533,58283665,58283665,2021-07-22,更新功能测试
a74b1079e4d19d5d9c989167a85f953f748e301a,3cdd739,372515533,58283665,58283665,2021-07-16,temp
2783bd5db63b3f34c3606bd7bb5f8d2cf80b876a,1416591,372515533,58283665,58283665,2021-07-15,完成了大部分截图模式
141659142f4e222543bdb0fa919f90faa9e67f9f,f8bc36f,372515533,58283665,58283665,2021-07-15,"temp

first commit

temp

tmep"
3cdd73978e6c9a85b327598853a42dc0e5897661,73a7f48,372515533,58283665,58283665,2021-07-15,tmep
73a7f4889c12d14427ac5a95074fb9404f1a5885,81186ca,372515533,58283665,58283665,2021-07-15,temp
81186ca46330b2c342d6faf87d2f791ae6fa4226,,372515533,58283665,58283665,2021-07-15,first commit
f8bc36f989ddaa67ec51befcc56e52c0646851a0,b83dcc5,372515533,58283665,58283665,2021-07-11,保存及历史记录完成，层次管理部分完成
b83dcc58300b637a1e7bbe5f24d661267e118493,42edace,372515533,58283665,58283665,2021-07-07,绘制窗口框架完成
42edacea24d7298b7688efe69f6664872d826b9b,4ffbe43,372515533,58283665,58283665,2021-07-03,截图区域完成
4ffbe43b004cdf835d3f7a9a9e6fb5b9e5404b22,6bd8fa0,372515533,58283665,58283665,2021-06-23,截图区域基本完成，各个manager有待完善。截图区域还需要完成删除区域，确定按钮等
6bd8fa0a366d5342da8205525d7f9c59b3431eb1,d0ced63,372515533,58283665,58283665,2021-06-06,完成config类
89e830d22af6cf60cb051146e589801c8a643889,866c493,372515533,58283665,19864447,2021-07-26,Create LICENSE
866c493ea8c3a2a7eeb4339ef6f89ede8beb6750,3a1c983,372515533,58283665,19864447,2021-07-24,Delete read.md
3a1c9839914d5be5177e6be9b9673e263e919486,8d71aa3,372515533,58283665,19864447,2021-07-24,Create README.md
8d71aa3737d235196ccb39faa72c968c34f1863c,68ad530,372515533,58283665,19864447,2021-07-24,"readme

readme"
68ad530d2a591a177230c211771a9ce20c925602,3c36e23,372515533,58283665,58283665,2021-07-23,更新完成
3c36e23a16f53ce93fcb2ad8e81a01bb69f235b0,172a154,372515533,58283665,58283665,2021-07-22,temp
172a1540c92f793ec50da1da8de30204af1c1667,2783bd5,372515533,58283665,58283665,2021-07-22,更新功能测试
a74b1079e4d19d5d9c989167a85f953f748e301a,3cdd739,372515533,58283665,58283665,2021-07-16,temp
2783bd5db63b3f34c3606bd7bb5f8d2cf80b876a,1416591,372515533,58283665,58283665,2021-07-15,完成了大部分截图模式
141659142f4e222543bdb0fa919f90faa9e67f9f,f8bc36f,372515533,58283665,58283665,2021-07-15,"temp

first commit

temp

tmep"
3cdd73978e6c9a85b327598853a42dc0e5897661,73a7f48,372515533,58283665,58283665,2021-07-15,tmep
73a7f4889c12d14427ac5a95074fb9404f1a5885,81186ca,372515533,58283665,58283665,2021-07-15,temp
81186ca46330b2c342d6faf87d2f791ae6fa4226,,372515533,58283665,58283665,2021-07-15,first commit
f8bc36f989ddaa67ec51befcc56e52c0646851a0,b83dcc5,372515533,58283665,58283665,2021-07-11,保存及历史记录完成，层次管理部分完成
b83dcc58300b637a1e7bbe5f24d661267e118493,42edace,372515533,58283665,58283665,2021-07-07,绘制窗口框架完成
42edacea24d7298b7688efe69f6664872d826b9b,4ffbe43,372515533,58283665,58283665,2021-07-03,截图区域完成
4ffbe43b004cdf835d3f7a9a9e6fb5b9e5404b22,6bd8fa0,372515533,58283665,58283665,2021-06-23,截图区域基本完成，各个manager有待完善。截图区域还需要完成删除区域，确定按钮等
6bd8fa0a366d5342da8205525d7f9c59b3431eb1,d0ced63,372515533,58283665,58283665,2021-06-06,完成config类
d0ced639fc20c604c2b1c9994cf3d75cdd429ba2,789252e,372515533,58283665,58283665,2021-06-03,完成了获取部分屏幕
789252e7482622ccd4a125e110e10ca287a9442a,4b94140,372515533,58283665,58283665,2021-06-01,try
4b94140a39c40c44fa67fbc8ea38b332c665dbe5,,372515533,58283665,58283665,2021-05-31,try
50beb1243176d158ea7c299728c14b9c588c76c8,,372515533,58283665,19864447,2021-05-31,Initial commit
a74b1079e4d19d5d9c989167a85f953f748e301a,3cdd739,386151120,58283665,58283665,2021-07-16,temp
3cdd73978e6c9a85b327598853a42dc0e5897661,73a7f48,386151120,58283665,58283665,2021-07-15,tmep
73a7f4889c12d14427ac5a95074fb9404f1a5885,81186ca,386151120,58283665,58283665,2021-07-15,temp
81186ca46330b2c342d6faf87d2f791ae6fa4226,,386151120,58283665,58283665,2021-07-15,first commit
8053953112aecf3153cb2671ee81f0d0a8bc0ae6,13f233a,280409196,58283665,58283665,2020-08-04,"Revert ""程序窗口""

This reverts commit 28456dee"
13f233a09098cfc8da4f58911370ac71c8a6e9c7,28456de,280409196,58283665,58283665,2020-07-17,程序窗口
28456deedccd5ca4c2117bf4259bb1062d3e6d64,,280409196,58283665,58283665,2020-07-17,程序窗口
2387fd594ec5017570b36b083fe739446ac411b0,3b166a1,375749897,34215562,34215562,2021-09-09,Update modeling_pl.rst
3b166a157a6a6af2a75787af1d935208cec026d8,5b7b7a8,375749897,34215562,34215562,2021-09-06,updated docs
5b7b7a8e980ac4b8669de7993b8e1c375e879da2,b7131bd,375749897,34215562,34215562,2021-09-06,docs udpated
b7131bd0394f16e18ca91573d4774a0b1d53ca70,f3fd41c,375749897,34215562,34215562,2021-09-01,Update modeling_pl.rst
f3fd41c89e7a28012f8d1b64ca613141d47154fe,1314dfa,375749897,34215562,34215562,2021-08-17,docs updated
1314dfaf30c1409063977fe2c1e464959d7dc133,f7c9afe,375749897,34215562,34215562,2021-08-11,Update assembler.rst
f7c9afec19c6bd2020c5e95281af3571b6b1bcad,42ce609,375749897,34215562,34215562,2021-08-10,docs updated
42ce60970a7016a2be959c4a06d09195a52bfd99,5b0387e,375749897,34215562,34215562,2021-08-02,Update camera_publisher.rst
5b0387e6302956c1f01096d5433ee634e259aedd,0b7e68b,375749897,34215562,34215562,2021-07-27,Update entities.rst
0b7e68b3dce00f39d3f993ea13ac9819f7a3e732,a668fbd,375749897,34215562,34215562,2021-07-21,docs updated
a668fbdf81fbfcbbd4f8aa5cdd2a09e195578071,816b466,375749897,34215562,34215562,2021-07-01,Update camera_publisher.rst
816b466e44ded55c876c15fa5f7a682b78ad6c72,cba1ab5,375749897,34215562,34215562,2021-06-24,Update writecane.rst
cba1ab5523be988bd05818c9542cba09e8958105,3e8f932,375749897,34215562,34215562,2021-06-24,docs updated
3e8f93296d5eb2c6cff5a5641ff7de8a70e5337f,d1b41b1,375749897,34215562,34215562,2021-06-17,Update server_index.rst
d1b41b149b39105a755ed386499effee75abcf1f,2449a79,375749897,34215562,34215562,2021-06-17,Create components.rst
2449a7926df7f8e682183fdb9cc078e06e4dd410,b80e7c9,375749897,34215562,34215562,2021-06-14,removed temp build
b80e7c9cab72ebba1e9dd850a06a62c26f45e92e,1243374,375749897,34215562,34215562,2021-06-14,temp build
1243374a02c87ce4b85c532e6fb04c94edb75b99,06eef8b,375749897,34215562,34215562,2021-06-14,Update .gitignore
06eef8b2a84f008e68a7361242ebe84fe57e6262,ae199fa,375749897,34215562,34215562,2021-06-14,Update tools_index.rst
ae199fa85cacd5db0fd8f9b4e5655456e5dcdadb,283f1d8,375749897,34215562,34215562,2021-06-14,Delete shader_library.rst
283f1d87d0be4ab9971bb390251e9a133e55e2da,603d69e,375749897,34215562,34215562,2021-06-14,Update .gitignore
603d69ed0ac6eae3cef079b0483cbe2a22d6886a,a135621,375749897,34215562,34215562,2021-06-14,build
a13562184fcf0722da48a5c6a8ffaf3ed7378d46,3c2a766,375749897,34215562,34215562,2021-06-14,Update shading_publisher.rst
3c2a76602bd37ade61b098ff3fefdb28f2d945fb,71e28c8,375749897,34215562,34215562,2021-06-14,Update camera_publisher.rst
71e28c8feb9a9e1cd0d2bc6a26492ce57415ab2d,50a36bf,375749897,34215562,34215562,2021-06-14,build
50a36bf51b9421795f9edd2920095e20a94b69d3,92c2217,375749897,34215562,34215562,2021-06-14,Update step_publisher.rst
92c2217cf22caa1ac03269d5816826d9d6723bee,e3ee55b,375749897,34215562,34215562,2021-06-14,Update model_publisher.rst
e3ee55ba4287b4687c54088e5ac7ad550dddfa9f,1c509f2,375749897,34215562,34215562,2021-06-14,Update adocs.code-workspace
1c509f264279fb89346d4435e87162aae55b789e,06b92e7,375749897,34215562,34215562,2021-06-14,Update settings.json
06b92e7079879acba08b43c0ea0f46d5d8389b8e,90ebdbc,375749897,34215562,34215562,2021-06-10,Update README.md
90ebdbca7370eb56fc9ed5a1066bf64e0bd57e41,c1c5332,375749897,34215562,34215562,2021-06-10,Update README.md
c1c53324e92dc115083b1627fdae8ee277978c8c,955b0d1,375749897,34215562,34215562,2021-06-10,Update adocs.code-workspace
955b0d1011f2139849544bd4cdfd9e6ee83e8726,ddbd1bd,375749897,34215562,34215562,2021-06-10,build
ddbd1bd89336cacc6f8e821addc86e85f4aa16fc,8dbfa5f,375749897,34215562,34215562,2021-06-10,Update index.rst
8dbfa5f5606330b8da2855ae57d057054d30f392,8e6eaa2,375749897,34215562,34215562,2021-06-10,removed build
4e27be00e5c89eace8333f7fed6d7e79c5496c6b,36f2631,188508970,34215562,34215562,2021-09-06,"future print, pep8"
36f2631d2651d10d04b8643b428e2cd50235bd06,3d6a958,188508970,34215562,34215562,2021-09-06,"typo, small refactors"
3d6a958c06b5eefa23f227d7ad67f1ee548e355e,d0e6404,188508970,34215562,34215562,2021-06-07,"Update shader_library.py

changed xrange, remove start import"
d0e64047da9c223d05ddf44ccd81a78906e8ce19,05f128a,188508970,34215562,34215562,2021-05-03,updated install instructions
05f128ae302ed089a090d573077a9b0122c0c407,b29b441,188508970,34215562,34215562,2021-01-19,doc
b29b441b563dbbd83fbfa61ef068e8872c375737,bbb9c53,188508970,34215562,34215562,2020-11-25,new icon
bbb9c5321cc9b5c29b6f09c3eadf9ea43068109a,d6a8d05,188508970,34215562,34215562,2020-08-18,gitignore
d6a8d05844557889e0c64e5a949abd8c14b2bdc9,afaa007,188508970,34215562,34215562,2020-08-18,updated docs
afaa007b25e49057ffdf1fd857427adde46db085,a483bbd,188508970,34215562,34215562,2020-08-18,pipfile
a483bbdee579cde84cb571d7f68099c7d92e85ca,28595e4,188508970,34215562,34215562,2020-05-25,comment
28595e45939927dc35435f95909f1588e860114e,c580c4c,188508970,34215562,19864447,2020-04-20,Update README.md
c580c4c92ee3eb92b947efd586952b33f698dc14,aa5f390,188508970,34215562,34215562,2020-02-27,updated install instructions
aa5f3901f7b14bf6cdeed45c33a340621b56d2e6,fb03f33,188508970,34215562,34215562,2020-02-27,removed maya plugin
fb03f331cf108b6eca3de54db638ee952c2d92c6,a3b6439,188508970,34215562,34215562,2020-02-27,moved package to msl folder
a3b6439c68a1e34db3b6b355c242083f7f33d2dc,521e233,188508970,34215562,34215562,2020-02-13,fix import install
521e23383d55c738a16eaab660114ccb66687631,21527f5,188508970,34215562,34215562,2020-02-13,changed folder root detection to pkgutil
21527f59292c9a48fee263bf38bdaf2458b80f4a,bc4b73b,188508970,34215562,34215562,2020-02-13,changed icon
bc4b73b2aedb47535e3028ee0ebb756f99448864,b193349,188508970,34215562,34215562,2020-02-13,moved package to msl.shader_library
b193349aba0fc3399fc8f1fd8336cf23767fab5d,4ad09f9,188508970,34215562,34215562,2020-01-28,updated docs & readme
4ad09f975e77f4d12bc752553eeacced94d1f898,83b13ea,188508970,34215562,34215562,2020-01-21,updated readme
83b13ea5eaea6ea422f2652d7e5c45f7c3e3e633,2d2faa4,188508970,34215562,34215562,2020-01-21,"moved package files, removed custom user path for library, path is to on maya.env only"
2d2faa4c7fac7c41d9072226f8245aa510f3fd62,42663b4,188508970,34215562,34215562,2020-01-21,removed bad method call for msbox
42663b4351f55e8336d9bd3242d0ab48bc37aeb9,bfa5819,188508970,34215562,34215562,2020-01-21,misc
bfa58190fcc6fa505295fe4eaa88fd60e3925aa2,fe4bb3e,188508970,34215562,34215562,2020-01-21,rename main file and removed unused user preference
fe4bb3e2ae8f3a11739e1b62ac7378af01d98964,80bbf65,188508970,34215562,34215562,2020-01-21,renamed global filepath from init
80bbf65a6859073769acc3473674708432f00eb0,ea301cd,188508970,34215562,34215562,2020-01-21,removed unused menu option
ea301cde175d2d4e025fa531b3d6a5cefd79e21b,fb86b4d,188508970,34215562,34215562,2020-01-21,added readme for package root
fb86b4dfc2cf5b8c3ccc934c495471034df0ef1f,9fdd899,188508970,34215562,34215562,2020-01-21,"maya plugin, renamed, added env check, removed menus"
9fdd89982803c62da7f84784ded1bda6512079fd,dd3d2a9,188508970,34215562,34215562,2020-01-21,new mod file for maya
dd3d2a9117210f3dfbcb687003a84e64eb3391ee,af01c8e,188508970,34215562,34215562,2020-01-21,removed test shaders
af01c8e76e5abebddebe0aa1175823ea1453c9d2,c7c80ad,188508970,34215562,34215562,2020-01-21,moved files to msl package
c7c80ad01cd240c648410c68e34076cc7a57485f,524637a,188508970,34215562,34215562,2020-01-21,updated docs
524637adfd7e77c7c72f28e36f2dfee17173899d,fc930a5,188508970,34215562,34215562,2020-01-12,new make html
fc930a5d11fa5ebcd841903597c22da0c670d694,d93eb1d,188508970,34215562,34215562,2020-01-12,fixed image link
d93eb1d4862b436b9e989a6fe4336b641a5a499e,3838d33,188508970,34215562,34215562,2019-08-11,build docs
